"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5.2TRIALS_wave1changeWorld.nlogo"
"experiments 2 seeds"
"12/08/2020 22:12:16:015 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"763","763","415","69327276","40535134","40","27","17","7","0","231","39","312","9","5","327","39","540","9","6","416","39","731","9","6","0","0","0","0","0","0","0","0","0","0","419","732","6","416","3","5","5","6"
"764","764","306","53493511","97779953","8","0","13","0","0","225","24","347","4","1","448","44","667","5","5","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","459","674","6","307","0","0","5","8"
"766","766","80","82257440","45209174","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","9","0","81","0","0","0","1"
"767","767","64","43852452","88969939","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","2","0","65","1","0","0","1"
"768","768","75","91585552","33831475","0","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","11","0","76","0","0","0","0"
"765","765","404","59296959","51927989","3","0","7","0","0","40","0","38","0","0","149","0","286","0","0","300","19","586","8","1","0","0","0","0","0","0","0","0","0","0","302","590","1","405","5","4","2","3"
"769","769","251","43480139","40260406","18","15","12","2","0","247","15","322","2","4","328","15","515","2","7","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","328","516","7","252","0","0","6","10"
"771","771","316","63283380","39083114","10","0","10","0","0","133","0","171","0","4","190","0","274","0","4","194","0","282","0","4","0","0","0","0","0","0","0","0","0","0","194","282","4","317","0","0","1","4"
"770","770","377","93547857","4424678","20","0","43","0","0","118","0","183","0","3","264","0","509","0","5","326","0","626","0","5","0","0","0","0","0","0","0","0","0","0","327","626","5","378","1","1","9","14"
"772","772","102","83744354","28670098","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","5","0","103","0","0","0","0"
"773","773","242","69261009","81605195","4","0","2","0","0","7","0","9","0","0","10","0","17","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","17","0","243","0","0","0","0"
"775","775","174","87258004","84567367","2","2","6","1","0","19","10","20","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","21","24","0","175","1","1","2","2"
"776","776","63","40823708","59733971","3","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","1","0","64","0","0","0","1"
"774","774","342","35474548","856829","24","2","87","1","0","227","46","262","10","1","415","46","690","10","4","455","46","735","10","4","0","0","0","0","0","0","0","0","0","0","456","736","4","343","0","1","7","6"
"778","778","314","57559840","68944698","41","0","93","0","1","314","51","347","10","4","458","51","669","10","8","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","471","686","8","315","0","0","5","17"
"777","777","487","45945871","39791615","5","0","8","0","0","71","9","62","2","2","303","9","439","2","5","525","51","755","12","12","0","0","0","0","0","0","0","0","0","0","526","756","12","488","2","7","7","9"
"779","779","132","67749634","91899646","2","0","5","0","0","14","0","16","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","16","1","133","0","0","0","0"
"780","780","89","59228438","40251820","0","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","13","0","90","0","1","0","1"
"782","782","219","81773112","51729468","8","0","6","0","0","137","15","214","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","201","320","3","220","0","0","1","1"
"781","781","329","18559574","27398091","1","0","4","0","0","5","0","12","0","0","43","0","141","0","1","51","0","152","0","1","0","0","0","0","0","0","0","0","0","0","51","152","1","330","0","0","2","2"
"783","783","77","20629018","36528034","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","9","0","78","0","0","0","0"
"784","784","139","33152353","5065430","19","0","63","0","0","170","16","209","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","170","209","2","140","0","0","1","6"
"785","785","156","53216823","99283657","20","0","74","0","0","232","24","291","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","234","292","2","157","0","0","5","8"
"786","786","109","34312138","9079987","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","5","0","110","0","0","0","1"
"788","788","103","47160754","15083609","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","14","1","104","0","1","0","1"
"789","789","129","18865268","95755431","7","6","8","4","0","19","11","11","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","11","0","130","0","0","0","1"
"790","790","61","32869293","99220943","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","7","0","62","0","3","0","2"
"791","791","24","68425024","87351893","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","25","0","0","0","0"
"787","787","312","73480589","9737509","15","13","6","4","0","88","40","130","16","1","231","61","454","22","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","260","476","2","313","0","0","1","0"
"792","792","137","99952199","32810075","24","0","60","0","0","215","32","265","15","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","216","266","0","138","1","1","2","7"
"794","794","384","72706633","94709885","3","0","5","0","0","65","0","177","0","0","189","0","459","0","1","239","0","577","0","2","0","0","0","0","0","0","0","0","0","0","240","578","2","385","0","0","1","3"
"793","793","403","46470266","90903743","35","1","33","0","0","540","18","709","4","11","645","26","924","5","12","652","26","932","5","12","0","0","0","0","0","0","0","0","0","0","652","934","12","404","0","0","15","27"
"796","796","104","33921766","88185238","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","14","0","105","0","0","0","2"
"797","797","81","35534433","58398810","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","4","0","82","0","0","0","1"
"798","798","299","60382794","61944711","40","16","68","4","1","243","46","322","12","2","399","46","694","12","5","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","410","702","6","300","0","0","3","5"
"795","795","524","93023311","45765926","15","11","10","2","0","159","31","144","9","1","295","43","409","11","4","449","63","640","14","6","0","0","0","0","0","0","0","0","0","0","460","664","6","525","2","0","5","9"
"799","799","39","859978","78338686","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","2","0","40","0","0","0","0"
"801","801","323","3177241","32635865","23","0","80","0","0","160","24","265","7","4","254","24","444","7","6","258","24","449","7","6","0","0","0","0","0","0","0","0","0","0","258","449","6","324","0","0","6","7"
"800","800","366","6315442","9252482","27","0","101","0","0","290","54","351","9","8","407","54","612","9","11","458","54","707","9","11","0","0","0","0","0","0","0","0","0","0","458","707","11","367","0","2","4","6"
"803","803","93","1771167","91806081","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","7","0","94","0","0","0","0"
"804","804","208","72396884","82894122","4","0","4","0","0","44","0","152","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","162","0","209","0","1","3","4"
"802","802","378","96327377","4609177","3","0","5","0","0","22","0","51","0","1","356","0","742","0","3","420","0","820","0","4","0","0","0","0","0","0","0","0","0","0","421","820","4","379","0","2","3","4"
"805","805","402","49666473","22682336","3","0","1","0","0","40","0","69","0","1","379","0","636","0","4","469","0","783","0","6","0","0","0","0","0","0","0","0","0","0","471","785","6","403","1","1","10","10"
"806","806","399","83172303","86135788","8","0","8","0","0","93","20","132","5","3","267","46","415","14","6","345","46","572","14","8","0","0","0","0","0","0","0","0","0","0","349","574","8","400","2","0","3","8"
"807","807","237","44162130","70646689","4","0","1","0","0","54","0","157","0","1","103","0","291","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","103","291","1","238","0","0","1","1"
"809","809","165","7652660","32637366","8","0","5","0","0","61","6","67","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","64","69","2","166","0","0","0","3"
"808","808","374","84694389","22045197","4","0","2","0","1","4","0","8","0","1","156","0","297","0","3","204","0","355","0","3","0","0","0","0","0","0","0","0","0","0","204","355","3","375","1","1","5","2"
"811","811","104","84309286","24882861","2","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","19","1","105","0","0","0","1"
"810","810","389","34659591","9754832","1","0","3","0","0","135","0","300","0","2","249","0","515","0","3","256","0","532","0","3","0","0","0","0","0","0","0","0","0","0","256","533","3","390","1","0","2","5"
"812","812","417","18678517","80850546","9","1","7","1","0","77","14","138","1","0","247","14","474","1","5","264","14","482","1","6","0","0","0","0","0","0","0","0","0","0","268","486","6","418","0","0","2","7"
"813","813","346","94835388","48598696","12","0","53","0","0","189","53","323","19","1","381","53","670","19","7","404","53","718","19","8","0","0","0","0","0","0","0","0","0","0","406","719","8","347","0","0","5","4"
"814","814","388","49347345","67406919","5","1","4","0","0","121","16","147","3","2","374","16","550","3","7","410","16","595","3","7","0","0","0","0","0","0","0","0","0","0","410","596","7","389","2","3","5","14"
"816","816","47","28499063","6314011","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","3","0","48","0","0","0","0"
"817","817","85","21394867","24607023","9","4","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","13","1","86","0","0","0","0"
"815","815","204","64324808","92082924","18","1","52","0","0","242","32","501","14","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","261","517","3","205","0","0","10","3"
"819","819","40","55211149","25996391","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","3","0","41","0","0","0","0"
"820","820","111","18632157","16074276","0","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","15","0","112","0","2","1","1"
"821","821","192","54237095","24048418","3","0","10","0","0","60","27","98","7","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","62","106","1","193","3","2","0","4"
"818","818","318","14560274","72911629","29","25","14","9","1","90","41","122","13","1","284","56","553","19","2","294","56","566","19","2","0","0","0","0","0","0","0","0","0","0","294","566","2","319","0","0","2","4"
"822","822","94","557633","65598290","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","4","0","95","0","0","0","0"
"824","824","238","87259145","49117520","2","0","2","0","0","10","0","18","0","0","59","0","131","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","59","131","0","239","0","0","1","0"
"825","825","119","27999215","54197942","5","0","13","0","0","28","0","35","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","28","35","0","120","0","0","0","1"
"823","823","280","9248226","14102592","35","1","87","0","0","269","44","404","12","8","337","44","517","12","11","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","340","525","11","281","0","0","2","6"
"826","826","137","81429883","37188516","6","2","9","0","0","49","32","50","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","50","50","0","138","0","0","0","1"
"827","827","189","99345638","21837208","53","4","139","0","0","422","70","559","12","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","434","571","5","190","0","0","3","10"
"829","829","110","45535144","73279329","7","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","37","36","1","111","1","0","0","1"
"828","828","331","67733098","94162217","5","0","4","0","0","43","14","35","3","0","100","14","197","3","0","149","14","274","3","2","0","0","0","0","0","0","0","0","0","0","149","274","2","332","0","0","1","0"
"831","831","112","90769088","27683186","9","8","10","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","18","0","113","0","2","1","1"
"832","832","56","30993532","94938887","5","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","3","0","57","0","0","1","0"
"830","830","160","13033756","82369276","28","0","66","0","0","171","15","230","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","172","233","0","161","0","0","3","9"
"833","833","65","90233803","36031157","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","7","0","66","0","0","0","0"
"835","835","97","98264971","75818555","6","2","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","19","0","98","0","0","0","0"
"836","836","85","92565974","56544768","6","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","13","0","86","0","0","0","0"
"834","834","207","42515926","70849751","5","5","5","3","0","73","23","78","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","78","84","0","208","0","0","1","4"
"837","837","67","59148214","93078619","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","3","0","68","0","0","0","1"
"839","839","313","67331396","69147734","33","3","108","0","0","381","50","516","13","5","594","50","898","13","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","639","927","6","314","0","4","7","24"
"838","838","503","56406366","19744219","8","1","15","0","0","71","8","95","1","1","76","8","104","1","1","326","27","511","8","7","0","0","0","0","0","0","0","0","0","0","329","513","7","504","2","2","2","9"
"840","840","119","39074061","2650457","3","2","3","0","0","26","16","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","17","0","120","0","0","0","1"
"841","841","129","51971115","66643227","3","0","4","0","0","21","0","15","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","21","15","1","130","0","0","1","0"
"842","842","295","18373291","8574941","2","0","4","0","0","24","0","65","0","0","78","0","178","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","82","179","0","296","0","0","1","5"
"843","843","307","57357947","14371853","38","3","80","1","0","186","44","230","9","1","319","44","529","9","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","326","538","1","308","0","0","3","8"
"844","844","202","78605437","74632501","3","0","4","0","0","14","0","23","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","41","67","0","203","0","0","0","0"
"845","845","97","68003338","13878667","3","1","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","40","18","1","98","0","0","0","0"
"847","847","152","19238566","46911863","24","1","63","0","1","174","54","170","12","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","176","170","3","153","0","0","2","3"
"846","846","312","90259246","27325100","29","0","63","0","0","170","48","217","16","0","214","48","376","16","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","220","388","1","313","0","0","4","5"
"848","848","450","51539851","87553491","3","0","9","0","0","60","10","63","3","0","174","10","392","3","2","376","25","731","5","5","0","0","0","0","0","0","0","0","0","0","388","753","5","451","3","8","4","18"
"849","849","257","23396076","20291898","21","0","81","0","0","333","27","570","10","5","459","43","785","13","10","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","461","787","10","258","0","1","3","17"
"850","850","184","54693319","91115539","17","15","4","2","1","89","15","156","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","93","158","2","185","0","0","1","0"
"852","852","74","66591100","5749555","2","1","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","22","8","0","75","0","0","1","0"
"853","853","65","6004815","25302623","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","6","0","66","0","0","0","1"
"851","851","304","80710272","28657366","2","0","9","0","0","126","23","251","6","4","229","23","429","6","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","241","450","6","305","0","0","0","2"
"855","855","96","34562235","18311936","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","11","1","97","0","0","0","0"
"854","854","150","95813662","48473803","33","0","87","0","0","242","39","287","9","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","243","289","6","151","0","0","2","13"
"856","856","109","60726138","1857509","10","0","5","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","24","1","110","0","0","0","1"
"858","858","279","65668201","3146546","4","1","5","0","0","76","14","100","1","0","124","14","229","1","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","128","231","1","280","0","0","2","0"
"857","857","364","77535530","20053192","17","0","53","0","0","182","12","325","4","1","226","12","380","4","2","283","12","550","4","4","0","0","0","0","0","0","0","0","0","0","283","550","4","365","1","0","9","9"
"859","859","183","33548535","13382472","3","2","11","0","0","126","20","156","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","129","160","0","184","0","0","3","6"
"861","861","130","18774624","88112236","31","2","82","1","0","177","41","232","8","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","177","232","2","131","0","0","3","6"
"860","860","358","34827794","35045600","12","0","4","0","0","127","12","228","3","0","224","12","406","3","2","236","12","427","3","2","0","0","0","0","0","0","0","0","0","0","236","428","2","359","0","0","0","3"
"863","863","110","25828839","56903836","8","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","33","39","0","111","1","2","0","2"
"862","862","221","64358043","25102168","15","11","10","4","0","77","37","79","12","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","110","160","3","222","0","0","1","1"
"865","865","72","2057664","48910659","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","7","0","73","0","0","0","0"
"864","864","121","62644766","19854325","3","1","7","0","1","30","24","26","7","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","30","26","1","122","0","0","0","0"
"867","867","148","70992029","36273737","17","1","37","0","0","167","42","199","11","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","183","201","3","149","0","0","1","2"
"868","868","114","72793069","61710803","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","16","0","115","0","0","0","0"
"866","866","241","48561217","42724397","35","16","60","4","0","232","44","271","14","3","281","44","386","14","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","281","386","3","242","0","0","2","3"
"869","869","153","85358546","97243433","2","0","4","0","0","8","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","18","0","154","1","1","0","1"
"870","870","323","84389527","52717211","13","11","6","3","0","97","14","123","3","0","180","14","271","3","1","189","14","281","3","1","0","0","0","0","0","0","0","0","0","0","189","281","1","324","2","2","0","5"
"871","871","259","18828820","78013557","5","0","7","1","0","158","11","367","7","3","223","11","474","7","4","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","223","476","4","260","1","0","2","3"
"872","872","88","82539677","33776980","9","7","4","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","16","0","89","0","0","0","0"
"874","874","121","8245604","44146553","29","5","79","1","1","174","47","205","16","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","174","205","4","122","0","0","3","4"
"873","873","226","19485973","62575144","70","10","134","4","2","408","56","602","10","9","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","411","617","9","227","0","0","3","17"
"876","876","70","54794125","73152715","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","3","0","71","0","0","0","1"
"877","877","123","2763274","74225775","7","0","3","0","0","19","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","11","0","124","0","0","0","1"
"878","878","72","69817437","91051011","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","7","0","73","0","0","0","0"
"879","879","95","18421117","43688555","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","10","0","96","0","0","0","0"
"875","875","336","81344342","47350630","34","0","58","0","0","461","54","466","8","7","605","54","882","8","10","625","54","909","8","10","0","0","0","0","0","0","0","0","0","0","625","909","10","337","1","1","11","21"
"880","880","152","92841601","7955761","7","0","6","0","0","25","0","36","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","37","0","153","0","0","1","0"
"881","881","70","78232211","7390721","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","8","0","71","0","0","0","0"
"882","882","114","4256384","11129741","3","2","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","42","24","1","115","1","1","1","2"
"884","884","68","42397367","39715234","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","7","0","69","0","0","0","1"
"883","883","174","88472714","9683374","2","0","2","0","0","24","0","35","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","50","0","175","0","0","0","2"
"886","886","128","34469355","60239699","1","0","6","0","0","47","0","62","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","47","62","1","129","1","0","0","3"
"887","887","295","55202192","87797356","32","0","72","0","0","223","11","279","2","5","399","11","679","2","10","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","412","687","10","296","1","0","4","11"
"885","885","618","69827165","83158819","24","0","47","0","0","158","26","217","6","4","200","26","328","6","5","287","39","493","6","6","0","0","0","0","0","0","0","0","0","0","311","554","6","619","1","3","7","9"
"888","888","267","56073197","98315270","6","0","12","0","0","128","0","284","0","1","225","0","532","0","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","228","535","2","268","0","0","3","4"
"889","889","273","2488701","8351377","5","0","8","0","0","27","0","38","0","0","116","0","280","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","118","280","0","274","0","0","1","4"
"890","890","66","42630081","8024171","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","4","0","67","0","0","0","1"
"891","891","101","22320414","23255549","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","8","0","102","0","0","0","2"
"893","893","162","5132894","61980067","24","1","64","0","0","163","34","212","12","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","165","212","3","163","0","0","5","7"
"892","892","375","98292815","84533449","17","15","6","3","0","75","26","108","6","1","243","26","558","6","3","267","26","594","6","5","0","0","0","0","0","0","0","0","0","0","267","595","5","376","0","1","3","4"
"895","895","82","49951600","48938605","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","11","1","83","0","0","1","0"
"894","894","287","55652872","51266858","28","0","94","0","0","193","17","252","2","2","294","17","528","2","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","302","533","7","288","1","1","4","10"
"896","896","459","34732188","48665267","1","0","8","0","0","50","14","50","3","1","196","14","358","3","4","404","14","726","3","7","0","0","0","0","0","0","0","0","0","0","404","726","7","460","0","6","6","8"
